"CODIGO__C","CREATEDBYID","CREATEDDATE","CURRENCYISOCODE","ID","ISDELETED","LASTACTIVITYDATE","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","NAME","NIVEL_RIESGO__C","NOMBRE_LARGO__C","OWNERID","SYSTEMMODSTAMP"
"OTR978","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kqBAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Otras  actividades  de  servicio  de  apoyo  a  las  empresas  ncp   incluye  la","1.0","Otras  actividades  de  servicio  de  apoyo  a  las  empresas  ncp   incluye  la presentacion   de   informes   textuales   y     grabaciones   con   estenotipo   en procedimientos legales y la trascripcion posterior de los materiales grabados como reportes de corte (judiciales) o servicios de grabacion de estenotipia y servicios publicos de estenografia  subtitulacion en tiempo real (es decir  simultaneo) de reuniones y conferencias por television en vivo y actividades de subastadores independientes,  administracion de programas de fidelidad","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"OTR979","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kqCAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","Otras  actividades  de  servicios  personales  ncp   incluye  la  explotacion  d","1.0","Otras  actividades  de  servicios  personales  ncp   incluye  la  explotacion  de maquinas  de  servicio  personal  que  funcionan  con  monedas  (foto  cabinas  maquinas para el control del peso y la presion arterial  taquillas que funcionan con monedas  etc)","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"OTR1046","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000kqzAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Otros tipos de alojamientos para visitantes  incluye los servicios de alojamient","3.0","Otros tipos de alojamientos para visitantes  incluye los servicios de alojamiento en refugios de montana.","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
"OTR1047","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000kr0AAA","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Otros tipos de comercio al por menor no realizado en establecimientos  puestos d","1.0","Otros tipos de comercio al por menor no realizado en establecimientos  puestos de venta o mercados  incluye  comercio al por menor de productos de todo tipo como las ventas directas y ventas realizadas por vendedores a domicilio  venta mediante maquinas expendedoras y a cambio de una retribucion o por contrata  agentes comisionistas (no en almacenes)   actividades de subastas diferentes de las  realizadas  por  internet,  venta  directa  de  combustible  (combustible  para calefaccion  lena) entregado directamente en los establecimientos de los clientes","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
"OTR1048","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000kr1AAA","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Otros tipos de educacion ncp  incluye  actividades de ensenanza e instruccion es","1.0","Otros tipos de educacion ncp  incluye  actividades de ensenanza e instruccion especializada como: la educacion que no puede asignarse a un nivel determinado  los servicios de tutoria academica  preparacion para el ingreso a la universidad  centros de ensenanza cursos de recuperacion academica  repaso para examenes profesionales  las ensenanzas de idiomas y clases de conversacion  cursos de repasos para  examenes profesionales   metodos de lectura rapida  formacion religiosa   autoescuelas   oratoria   la  capacitacion  informatica   las  escuelas  de vuelo  la capacitacion de socorrismo  los cursos de supervivencia","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
"OTR1049","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000kr2AAA","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Otros tipos de educacion ncp  incluye actividades de ensenanza e instruccion esp","3.0","Otros tipos de educacion ncp  incluye actividades de ensenanza e instruccion especializada  como:  autoescuelas  (ensenanza  de  conduccion   no  dirigida  a conductores profesionales)  las escuelas de vuelo","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
"PRE1066","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000krEAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Preparacion e hilatura de fibras textiles  incluye preparacion de las fibras tex","3.0","Preparacion e hilatura de fibras textiles  incluye preparacion de las fibras textiles  fibras animales  vegetales como: yute  fique  sisal  lino  algodon  ramio  canamo de manila  coco  el texturizado  trenzado  retorcido  plegado  cableado y remojo de hilaturas de filamentos  entre otros y fibras artificiales y sinteticas.","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
"PRO1067","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000krFAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Procesamiento  y  conservacion  de  carne  y  productos  carnicos   incluye  el","4.0","Procesamiento  y  conservacion  de  carne  y  productos  carnicos   incluye  el funcionamiento de plantas de beneficio que realizan actividades de sacrificio de animales  tales como: res  cerdo  aves  oveja  cabra  conejo y otros animales","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
"LA 929","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kphAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","La construccion de embarcaciones de recreo equipadas con motor dentro o fuera de","4.0","La construccion de embarcaciones de recreo equipadas con motor dentro o fuera de borda  o impulsadas por el viento  por canaletes o por remos como yates  pequenas motonaves  barcos para pesca deportiva  botes de remo  canoas  botes y  balsas  inflables  de  recreo  o  deporte,  de  aerodeslizadores  de  recreo,  de chalanas  esquifes  botes salvavidas a remo  cuteres  kayacs  canoas  botes de carrera  botes de pedal  entre otros","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"LA 926","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kpeAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","La  gestion  de  las  instalaciones  de  generacion  de  energia  electrica   ya","4.0","La  gestion  de  las  instalaciones  de  generacion  de  energia  electrica   ya  sean termicas  hidroelectricas  de turbina de gas  de diesel y de energias renovables (obtenidas de fuentes naturales virtualmente inagotables  unas por la inmensa cantidad de energia que contienen  y otras porque son capaces de regenerarse por medios naturales  ejemplo: la energia eolica  solar  etc)","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"LA 927","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kpfAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","La actividad de personas naturales o juridicas que producen energia electrica y","4.0","La actividad de personas naturales o juridicas que producen energia electrica y tienen por lo menos una planta y/o unidad de generacion conectada al Sistema Interconectado  Nacional   bien  sea  que  desarrollen  esa  actividad  en  forma exclusiva o en forma combinada con otra u otras actividades del sector electrico  cualquiera de ellas sea la actividad principal","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"LA 928","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kpgAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","La cogeneracion que consiste en el proceso de produccion combinada de energia el","4.0","La cogeneracion que consiste en el proceso de produccion combinada de energia electrica y energia termica  que hace parte integrante de una actividad productiva  destinadas ambas al consumo propio o de terceros y destinadas a procesos industriales o comerciales.","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"LA 930","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kpiAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","La fabricacion de maquinas y equipo para la manipulacion de metales en caliente:","0.0","La fabricacion de maquinas y equipo para la manipulacion de metales en caliente: convertidores   lingoteras   calderos  de  colada  y  maquinas  de  fundir  del  tipo utilizado en la metalurgia o en talleres de fundicion de metales La fabricacion de maquinas laminadoras de metal y sus rodillos","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"LA 931","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","COP","a8d220000000kpjAAA","false","","00522000004MjvzAAC","2022-12-12T01:05:06.000Z","","","La fabricacion de otros articulos de metal no clasificados en otra parte  como p","4.0","La fabricacion de otros articulos de metal no clasificados en otra parte  como por ejemplo  cadenas (excepto cadenas de transmision de potencia)  helices para barcos y palas para helices  anclas  campanas  marcos para fotos o cuadros  tubos y cajas colapsibles  cierres  hebillas  corchetes  almohadillas metalicas para fregar   senales  de  transito  y  articulos  similares   cualquiera  que  sea  el  metal utilizado  excepto metales preciosos  articulos de metal para organos y pianos  trofeos  y  estatuillas  utilizadas  en  metales  comunes  para  decoracion  interior  mangos y estructuras de metal para paraguas  peines y rulos de metal u otros similares","00522000004MjvzAAC","2022-12-12T01:05:06.000Z"
"OTR1050","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000kr3AAA","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Otros tipos de expendio de comidas preparadas ncp  incluyen la preparacion y el","3.0","Otros tipos de expendio de comidas preparadas ncp  incluyen la preparacion y el expendio para consumo inmediato desde vehiculos  puestos moviles  kioscos  fritanguerias, las actividades de las heladerias  establecimientos de coffee shop y fuentes de soda  entendidos como los establecimientos donde se sirven helados y bebidas de frutas naturales para el consumo inmediato","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
"PEL1051","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000kr4AAA","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Peluqueria y otros tratamientos de belleza  incluye el lavado  despuntado y cort","1.0","Peluqueria y otros tratamientos de belleza  incluye el lavado  despuntado y corte  peinado   tintura   colorante   ondulado   alisado  de  cabello  y  otras  actividades similares para hombres y mujeres  La afeitada y recorte de la barba  la colocacion de unas y pestanas postizas  entre otros  masaje facial  manicura y pedicura  maquillaje  entre otros  maquillaje permanente (tatuado)","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
"PES1052","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000kr5AAA","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Pesca de agua dulce  incluye la pesca comercial en aguas interiores  la extracci","4.0","Pesca de agua dulce  incluye la pesca comercial en aguas interiores  la extraccion de crustaceos y moluscos y animales acuaticos de agua dulce","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
"PES1054","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000kr6AAA","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Pesca maritima  incluye la pesca comercial de altura y costera  la captura de ba","4.0","Pesca maritima  incluye la pesca comercial de altura y costera  la captura de ballenas   las  actividades  de  buques  dedicados  a  la  vez  a  la  pesca  y  a  la elaboracion y conservacion de pescado","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
"PES1055","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000kr7AAA","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Pesca maritima  incluye la pesca comercial de altura y costera  la extraccion de","4.0","Pesca maritima  incluye la pesca comercial de altura y costera  la extraccion de crustaceos y moluscos marinos  animales acuaticos marinos: tortugas  ascidias y otros tunicados  erizos de mar  etcetera, la recoleccion de otros organismos y materiales marinos: perlas naturales  esponjas  corales y algas.","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
"POM1056","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000kr8AAA","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Pompas  funebres  y  actividades  relacionadas   incluye  administracion  de  lo","2.0","Pompas  funebres  y  actividades  relacionadas   incluye  administracion  de  los cementerios   alquiler  y  venta  de  tumbas   mantenimiento  de  las  tumbas  y mausoleo  el alquiler de espacios en funerarias y salas de velacion","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
"POM1059","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000kr9AAA","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Pompas funebres y actividades relacionadas  se incluye la prestacion de servicio","3.0","Pompas funebres y actividades relacionadas  se incluye la prestacion de servicios de sepultura y cremacion.","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
"POR1060","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000krAAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Portales web  incluye la explotacion de los sitios web para generar y mantener e","1.0","Portales web  incluye la explotacion de los sitios web para generar y mantener extensas bases de datos y de contenido en un formato de facil busqueda  portales de internet y que funcionan como portales de internet  tales como sitios de medios de difusion que proporcionan los contenidos que se actualizan de forma periodica.","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
"PRE1063","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000krBAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Preparacion  e  hilatura  de  fibras  textiles   incluye  la  fabricacion  a  pa","4.0","Preparacion  e  hilatura  de  fibras  textiles   incluye  la  fabricacion  a  partir  de filamentos  estopas  fibras discontinuas o hilos  la hilatura y fabricacion de hilados e hilos constituidos por distintos tipos de materiales textiles (incluso mezclas)  para tejeduria y costura  para la venta al por menor o al por mayor  y para el procesamiento posterior (no integrada al proceso de obtencion de fibras)","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
"PRE1064","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000krCAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Preparacion del terreno  incluye perforaciones de prueba  sondeos de exploracion","4.0","Preparacion del terreno  incluye perforaciones de prueba  sondeos de exploracion y recogida de muestras de sondeo para actividades de construccion y para fines geofisicos  geologicos o similares.","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
"PRE1065","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000krDAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Preparacion e hilatura de fibras textiles  incluye la fabricacion hilados de pap","4.0","Preparacion e hilatura de fibras textiles  incluye la fabricacion hilados de papel y de hilados a base de fibras discontinuas artificiales.","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
"PRO1085","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","COP","a8d220000000krGAAQ","false","","00522000004MjvzAAC","2022-12-12T01:05:07.000Z","","","Procesamiento  y  convservacion  de  carne  y  productos  carnicos   incluye  la","4.0","Procesamiento  y  convservacion  de  carne  y  productos  carnicos   incluye  la produccion de pieles y cueros en verde  procedentes de las plantas de beneficio animal  incluidas pieles depiladas","00522000004MjvzAAC","2022-12-12T01:05:07.000Z"
